Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Thrust (N),RPM168, ESC_Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-09-03 16:22:58.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:58.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:58.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:58.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:58.684,0.17,0.0,0.71,0.0,0.88,8.624,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:58.735,0.17,-0.91,0.71,0.68,0.65,6.37,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:58.785,0.17,-0.91,0.71,0.68,0.65,6.37,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:58.835,0.17,-0.91,0.71,0.68,0.65,6.37,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:58.886,0.17,-0.91,0.71,0.68,0.65,6.37,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:58.936,0.17,-0.91,0.71,0.68,0.65,6.37,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:58.986,0.17,-0.91,0.71,0.68,0.65,6.37,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.036,0.17,-0.91,0.71,0.68,0.65,6.37,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.087,0.17,-0.91,0.71,0.68,0.65,6.37,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.137,0.17,-0.91,0.71,0.68,0.65,6.37,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.187,0.17,-0.91,0.71,0.68,0.65,6.37,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.238,0.17,-0.91,0.71,0.68,0.65,6.37,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.288,0.17,-0.91,0.71,0.68,0.65,6.37,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.338,0.17,-0.91,0.72,0.68,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.389,0.17,-0.9,0.72,0.68,0.67,6.566,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.440,0.17,-0.9,0.72,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.490,0.17,-0.9,0.72,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.540,0.17,-0.9,0.72,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.590,0.17,-0.9,0.72,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.641,0.17,-0.9,0.72,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.691,0.17,-0.9,0.72,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.741,0.17,-0.9,0.72,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.792,0.17,-0.9,0.72,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.842,0.17,-0.9,0.72,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.892,0.17,-0.9,0.72,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.945,0.17,-0.9,0.72,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:22:59.995,0.17,-0.9,0.73,0.67,0.67,6.566,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.046,0.17,-0.89,0.73,0.67,0.68,6.664,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.096,0.17,-0.89,0.73,0.67,0.68,6.664,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.146,0.17,-0.89,0.73,0.67,0.68,6.664,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.197,0.17,-0.89,0.73,0.67,0.68,6.664,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.247,0.17,-0.89,0.73,0.67,0.68,6.664,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.297,0.17,-0.89,0.73,0.67,0.68,6.664,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.347,0.17,-0.89,0.73,0.67,0.68,6.664,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.398,0.17,-0.89,0.73,0.67,0.68,6.664,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.448,0.17,-0.89,0.73,0.67,0.68,6.664,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.498,0.16,-0.89,0.73,0.67,0.67,6.566,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.549,0.16,-0.89,0.73,0.67,0.67,6.566,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.599,0.16,-0.89,0.73,0.67,0.67,6.566,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.650,0.16,-0.89,0.73,0.67,0.67,6.566,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.700,0.16,-0.9,0.73,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.751,0.16,-0.9,0.73,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.801,0.16,-0.9,0.73,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.851,0.16,-0.9,0.73,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.902,0.16,-0.9,0.73,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:00.952,0.16,-0.9,0.73,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:01.002,0.16,-0.9,0.73,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:01.053,0.16,-0.9,0.73,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:01.103,0.16,-0.9,0.73,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 16:23:01.153,0.16,-0.9,0.73,0.67,0.66,6.468,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
