Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM168, ESC_Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-08-25 15:36:10.330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:10.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:10.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:10.482,0.0,0.0,0.0,1.23,1.23,12.054,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:10.532,0.0,0.0,-0.55,1.23,0.68,6.664,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:10.582,-0.96,0.0,-0.55,1.23,0.28,2.744,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:10.633,-0.96,0.0,-0.55,1.23,0.28,2.744,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:10.683,-0.96,0.0,-0.55,1.23,0.28,2.744,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:10.733,-0.96,0.0,-0.55,1.23,0.28,2.744,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:10.784,-0.96,0.0,-0.55,1.23,0.28,2.744,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:10.834,-0.96,1.02,-0.55,1.23,0.74,7.252,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:10.885,-0.96,1.02,-0.55,1.23,0.74,7.252,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:10.935,-0.96,1.02,-0.55,1.23,0.74,7.252,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:10.985,-0.96,1.02,-0.55,1.23,0.74,7.252,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.036,-0.96,1.02,-0.55,1.23,0.74,7.252,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.087,-0.96,1.02,-0.55,1.23,0.74,7.252,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.137,-0.96,1.02,-0.55,1.23,0.74,7.252,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.188,-0.96,1.02,-0.55,1.52,1.03,10.094,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.239,-0.96,1.02,-0.55,1.52,1.03,10.094,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.289,-0.96,1.02,-0.55,1.52,1.03,10.094,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.339,-0.96,1.02,-0.55,1.52,1.03,10.094,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.390,-0.96,1.02,-0.55,1.52,1.03,10.094,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.440,-0.96,1.02,-0.55,1.52,1.03,10.094,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.490,-0.96,1.02,-0.55,1.52,1.03,10.094,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.541,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.591,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.641,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.693,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.744,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.794,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.844,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.895,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.945,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:11.995,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.046,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.096,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.146,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.197,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.247,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.297,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.348,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.401,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.452,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.502,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.552,-0.96,1.01,-0.55,1.52,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.603,-0.96,1.01,-0.54,1.51,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.653,-0.96,1.01,-0.54,1.51,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.703,-0.96,1.01,-0.54,1.51,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.754,-0.96,1.01,-0.54,1.51,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.804,-0.96,1.01,-0.54,1.51,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.854,-0.96,1.01,-0.54,1.51,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.905,-0.96,1.01,-0.54,1.51,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:12.955,-0.96,1.01,-0.54,1.51,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:13.005,-0.96,1.01,-0.54,1.51,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25 15:36:13.056,-0.96,1.01,-0.54,1.51,1.02,9.996,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
