Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Thrust (N),RPM168, ESC_Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-09-03 15:09:08.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.16,0.0,25,0.0,0.0,0.0,0.0
2025-09-03 15:09:08.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,24.3,0.0,565.23,-0.72,25,0.0,566.6,0.0,60
2025-09-03 15:09:08.850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,24.3,-0.14,565.1,-0.54,25,0.0,566.6,0.0,60
2025-09-03 15:09:08.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.14,565.23,-0.9,25,0.0,566.6,0.0,50
2025-09-03 15:09:08.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.28,565.23,-0.18,25,0.0,566.6,0.0,50
2025-09-03 15:09:09.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,24.3,0.28,565.32,-0.72,25,0.0,566.6,0.0,60
2025-09-03 15:09:09.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.28,565.32,-0.72,25,0.0,566.6,0.0,60
2025-09-03 15:09:09.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,24.3,0.0,565.32,-0.63,25,0.0,566.6,0.0,60
2025-09-03 15:09:09.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,24.4,0.0,565.29,-0.27,25,0.0,566.6,0.0,60
2025-09-03 15:09:09.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,565.35,-0.9,25,0.0,566.6,0.0,60
2025-09-03 15:09:09.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,565.35,-0.45,25,0.0,566.6,0.0,60
2025-09-03 15:09:09.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.14,565.35,-0.45,25,0.0,566.6,0.0,70
2025-09-03 15:09:09.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,565.29,-0.45,25,0.0,566.6,0.0,70
2025-09-03 15:09:09.410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,565.32,-0.27,25,0.0,566.6,0.0,50
2025-09-03 15:09:09.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,565.29,-0.63,25,0.0,566.6,0.0,50
2025-09-03 15:09:09.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,565.29,-0.36,25,0.0,566.6,0.0,60
2025-09-03 15:09:09.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,-0.14,565.32,-0.81,25,0.0,566.6,0.0,60
2025-09-03 15:09:09.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.42,565.32,-0.72,25,0.0,566.6,0.0,60
2025-09-03 15:09:09.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,565.35,-0.99,25,0.0,566.6,0.0,60
2025-09-03 15:09:09.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.14,565.35,-0.81,25,0.0,566.5,0.0,60
2025-09-03 15:09:09.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,24.4,0.28,565.29,-0.81,25,0.0,566.5,0.0,60
2025-09-03 15:09:09.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,-0.14,565.32,-0.72,25,0.0,566.6,0.0,60
2025-09-03 15:09:09.872,0.0,0.0,0.0,11.68,11.68,114.464,0.0,0.0,24.4,-0.14,565.29,-0.81,25,0.0,566.6,0.0,60
