Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Thrust (N),RPM168, ESC_Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-09-03 15:11:45.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.14,565.1,-0.81,25,0.0,566.6,0.0,60
2025-09-03 15:11:45.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,24.4,0.14,565.19,-0.81,25,0.0,566.6,0.0,50
2025-09-03 15:11:45.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,24.4,0.14,565.26,-0.36,25,0.0,566.6,0.0,50
2025-09-03 15:11:45.520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.28,565.29,-0.72,25,0.0,566.5,0.0,60
2025-09-03 15:11:45.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.28,565.26,-0.54,25,0.0,566.5,0.0,60
2025-09-03 15:11:45.621,0.0,0.0,-14.91,0.0,14.91,146.118,0.0,0.0,24.4,0.14,565.26,-0.27,25,0.0,566.6,0.0,60
2025-09-03 15:11:45.672,0.0,0.0,-14.91,0.0,14.91,146.118,0.0,0.0,24.4,0.0,565.26,-0.72,25,0.0,566.6,0.0,60
2025-09-03 15:11:45.722,0.0,0.0,-14.91,0.0,14.91,146.118,0.0,0.0,24.4,0.0,565.16,-0.72,25,0.0,566.5,0.0,60
2025-09-03 15:11:45.772,0.0,0.0,-14.91,0.0,14.91,146.118,0.0,0.0,24.4,0.0,565.16,-0.72,25,0.0,566.5,0.0,60
2025-09-03 15:11:45.823,0.0,0.0,-14.91,0.0,14.91,146.118,0.0,0.0,24.4,0.14,565.04,0.63,25,0.0,566.6,0.0,60
2025-09-03 15:11:45.874,0.0,0.0,-14.91,0.0,14.91,146.118,0.0,0.12,24.4,0.14,565.0,0.72,25,0.0,566.6,0.0,60
2025-09-03 15:11:45.925,0.0,0.0,-14.91,0.0,14.91,146.118,0.0,0.24,24.4,-0.14,565.1,-0.63,25,0.0,566.5,0.0,60
2025-09-03 15:11:45.976,0.0,0.0,-14.91,0.0,14.91,146.118,0.0,0.24,24.4,0.0,565.1,-0.81,25,0.0,566.5,0.0,60
2025-09-03 15:11:46.026,0.0,0.0,-14.91,11.76,3.15,30.87,0.0,0.0,24.4,0.28,565.16,0.72,25,0.0,566.5,0.0,60
2025-09-03 15:11:46.077,0.0,0.0,-14.91,11.76,3.15,30.87,0.0,0.0,24.4,0.28,565.1,0.72,25,0.0,566.5,0.0,60
2025-09-03 15:11:46.129,0.0,0.0,-14.91,11.76,3.15,30.87,0.0,0.0,24.4,0.14,565.1,0.63,25,0.0,566.6,0.0,70
2025-09-03 15:11:46.179,0.0,0.0,-14.91,11.76,3.15,30.87,0.0,0.0,24.4,0.0,565.19,-0.54,25,0.0,566.6,0.0,70
2025-09-03 15:11:46.229,0.0,0.0,-14.91,11.76,3.15,30.87,0.0,0.0,24.4,0.0,565.19,-0.72,25,0.0,566.6,0.0,60
2025-09-03 15:11:46.280,0.0,0.0,-14.91,11.76,3.15,30.87,0.0,0.0,24.4,0.28,565.23,-0.72,25,0.0,566.6,0.0,60
2025-09-03 15:11:46.330,0.0,0.0,-14.91,11.76,3.15,30.87,0.0,0.0,24.4,0.0,565.23,-0.54,25,0.0,566.5,0.0,50
2025-09-03 15:11:46.381,0.0,0.0,-14.91,11.76,3.15,30.87,0.0,0.12,24.4,0.14,565.23,-0.54,25,0.0,566.5,0.0,50
2025-09-03 15:11:46.431,0.0,0.0,-14.91,11.76,3.15,30.87,0.0,0.0,24.4,-0.14,565.26,-0.54,25,0.0,566.6,0.0,60
2025-09-03 15:11:46.482,0.0,0.0,-14.91,11.76,3.15,30.87,0.0,0.0,24.4,0.0,565.26,-0.63,25,0.0,566.6,0.0,60
2025-09-03 15:11:46.536,0.0,0.0,-14.91,11.76,3.15,30.87,0.0,0.0,24.4,0.0,565.23,-0.81,25,0.0,566.6,0.0,60
2025-09-03 15:11:46.587,0.0,0.0,-14.91,11.76,3.15,30.87,0.0,0.0,24.4,0.14,565.23,-0.54,25,0.0,566.6,0.0,60
2025-09-03 15:11:46.637,0.0,0.0,-14.91,11.76,3.15,30.87,0.0,0.0,24.4,0.14,565.23,-0.45,25,0.0,566.6,0.0,60
2025-09-03 15:11:46.688,0.0,0.0,-14.91,11.76,3.15,30.87,0.0,0.0,24.4,0.14,565.19,-0.54,25,0.0,566.6,0.0,60
2025-09-03 15:11:46.738,0.0,-15.73,-14.91,11.76,18.88,185.024,0.0,0.12,24.4,0.28,565.16,0.45,25,0.0,566.6,0.0,60
2025-09-03 15:11:46.789,0.98,-15.73,-14.91,11.76,17.9,175.42,0.0,0.12,24.4,0.14,565.13,0.45,25,0.0,566.6,0.0,70
2025-09-03 15:11:46.839,0.98,-15.73,-14.91,11.76,17.9,175.42,0.0,0.0,24.4,0.14,565.16,0.45,25,0.0,566.6,0.0,70
2025-09-03 15:11:46.890,0.98,-15.73,-14.91,11.76,17.9,175.42,0.0,0.0,24.4,0.14,565.16,-0.9,25,0.0,566.6,0.0,60
2025-09-03 15:11:46.940,0.98,-15.73,-14.91,11.76,17.9,175.42,0.0,0.12,24.4,0.14,565.1,0.63,25,0.0,566.6,0.0,60
2025-09-03 15:11:46.991,0.98,-15.73,-14.91,11.76,17.9,175.42,0.0,0.12,24.3,0.0,565.1,0.81,25,0.0,566.5,0.0,70
2025-09-03 15:11:47.041,0.98,-15.73,-14.91,11.76,17.9,175.42,0.0,0.12,24.3,0.28,565.04,0.45,25,0.0,566.5,0.0,70
2025-09-03 15:11:47.092,0.98,-15.73,-14.91,11.76,17.9,175.42,0.0,0.0,24.3,0.28,565.0,0.45,25,0.0,566.6,0.0,60
2025-09-03 15:11:47.142,0.98,-15.73,-14.91,11.76,17.9,175.42,0.0,0.12,24.3,0.14,565.07,0.72,25,0.0,566.6,0.0,60
2025-09-03 15:11:47.193,0.98,-15.73,-14.91,11.76,17.9,175.42,0.0,0.12,24.3,0.14,565.19,-0.81,25,0.0,566.6,0.0,50
2025-09-03 15:11:47.244,0.98,-15.73,-14.91,11.76,17.9,175.42,0.0,0.12,24.4,0.28,565.19,-0.54,25,0.0,566.6,0.0,50
2025-09-03 15:11:47.295,0.98,-15.73,-14.91,11.76,17.9,175.42,0.0,0.12,24.4,0.14,565.19,-1.08,25,0.0,566.6,0.0,60
2025-09-03 15:11:47.346,0.98,-15.73,-14.91,11.76,17.9,175.42,0.0,0.12,24.4,-0.14,565.23,0.36,25,0.0,566.6,0.0,60
2025-09-03 15:11:47.397,0.98,-15.74,-14.91,11.76,17.91,175.518,0.0,0.12,24.4,0.0,565.16,0.36,25,0.0,566.5,0.0,60
2025-09-03 15:11:47.448,0.98,-15.74,-14.91,11.76,17.91,175.518,0.0,0.0,24.4,-0.14,565.13,-0.54,25,0.0,566.5,0.0,60
2025-09-03 15:11:47.498,0.98,-15.74,-14.91,11.76,17.91,175.518,0.0,0.0,24.4,0.14,565.04,0.54,25,0.0,566.6,0.0,50
2025-09-03 15:11:47.549,0.98,-15.74,-14.91,11.76,17.91,175.518,0.0,0.24,24.4,0.14,564.88,0.81,25,0.0,566.6,0.0,50
2025-09-03 15:11:47.601,0.98,-15.74,-14.91,11.76,17.91,175.518,0.0,0.0,24.3,0.0,564.88,0.72,25,0.0,566.6,0.0,60
2025-09-03 15:11:47.654,0.98,-15.74,-14.91,11.76,17.91,175.518,0.0,0.0,24.3,0.0,564.88,0.45,25,0.0,566.6,0.0,60
2025-09-03 15:11:47.707,0.98,-15.74,-14.91,11.76,17.91,175.518,0.0,0.12,24.3,-0.14,564.94,-0.27,25,0.0,566.6,0.0,50
2025-09-03 15:11:47.761,0.98,-15.74,-14.91,11.76,17.91,175.518,0.0,0.12,24.3,-0.14,564.94,0.9,25,0.0,566.6,0.0,50
2025-09-03 15:11:47.812,0.98,-15.74,-14.91,11.76,17.91,175.518,0.0,0.0,24.3,0.14,565.0,0.9,25,0.0,566.6,0.0,60
2025-09-03 15:11:47.862,0.98,-15.74,-14.91,11.76,17.91,175.518,0.0,0.0,24.3,0.0,564.94,0.81,25,0.0,566.6,0.0,60
2025-09-03 15:11:47.913,0.98,-15.74,-14.91,11.76,17.91,175.518,0.0,0.0,24.3,0.0,564.85,0.72,25,0.0,566.6,0.0,60
2025-09-03 15:11:47.963,0.98,-15.74,-14.91,11.76,17.91,175.518,0.0,0.0,24.3,0.14,564.85,0.72,25,0.0,566.6,0.0,60
2025-09-03 15:11:48.014,0.98,-15.74,-14.91,11.76,17.91,175.518,0.0,0.0,24.3,0.0,564.85,0.72,25,0.0,566.6,0.0,60
2025-09-03 15:11:48.064,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.0,24.3,0.14,564.85,-0.63,25,0.0,566.6,0.0,60
2025-09-03 15:11:48.115,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.0,24.3,0.28,565.0,-0.63,25,0.0,566.6,0.0,60
2025-09-03 15:11:48.165,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.0,24.3,0.28,565.04,0.54,25,0.0,566.6,0.0,60
2025-09-03 15:11:48.216,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.0,24.3,-0.14,565.04,-0.36,25,0.0,566.6,0.0,70
2025-09-03 15:11:48.270,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.0,24.3,-0.14,565.04,-0.54,25,0.0,566.6,0.0,70
2025-09-03 15:11:48.321,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.0,24.3,-0.14,565.0,0.45,25,0.0,566.6,0.0,60
2025-09-03 15:11:48.371,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.0,24.3,-0.14,565.0,-0.72,25,0.0,566.6,0.0,60
2025-09-03 15:11:48.422,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.12,24.3,0.0,564.97,0.99,25,0.0,566.5,0.0,60
2025-09-03 15:11:48.473,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.0,24.3,0.14,564.97,0.99,25,0.0,566.5,0.0,60
2025-09-03 15:11:48.524,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.12,24.3,0.14,564.94,0.45,25,0.0,566.5,0.0,60
2025-09-03 15:11:48.574,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.24,24.3,0.0,564.91,0.54,25,0.0,566.5,0.0,60
2025-09-03 15:11:48.625,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.12,24.3,0.0,564.88,0.63,25,0.0,566.6,0.0,50
2025-09-03 15:11:48.676,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.12,24.3,0.14,564.81,0.72,25,0.0,566.6,0.0,50
2025-09-03 15:11:48.728,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.12,24.3,0.28,564.81,0.63,25,0.0,566.6,0.0,60
2025-09-03 15:11:48.778,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.12,24.3,0.14,564.81,0.72,25,0.0,566.6,0.0,60
2025-09-03 15:11:48.829,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.0,24.3,0.14,564.91,0.72,25,0.0,566.6,0.0,60
2025-09-03 15:11:48.879,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.24,24.3,0.0,564.88,0.99,25,0.0,566.6,0.0,60
2025-09-03 15:11:48.930,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.0,24.3,0.0,564.88,0.27,25,0.0,566.6,0.0,50
2025-09-03 15:11:48.983,0.98,-15.72,-14.91,11.76,17.89,175.322,0.0,0.0,24.3,0.14,564.94,0.54,25,0.0,566.6,0.0,50
2025-09-03 15:11:49.034,30.77,-15.72,-14.91,11.76,11.9,116.62,0.0,0.0,24.3,0.0,564.97,0.45,25,0.0,566.5,0.0,60
2025-09-03 15:11:49.085,30.77,-15.72,-14.91,11.76,11.9,116.62,0.0,0.0,24.3,0.14,564.97,0.81,25,0.0,566.6,0.0,60
2025-09-03 15:11:49.136,30.77,-15.72,-14.91,11.76,11.9,116.62,0.0,0.24,24.3,0.28,565.0,0.54,25,0.0,566.6,0.0,60
2025-09-03 15:11:49.187,30.77,-15.72,-14.91,11.76,11.9,116.62,0.0,0.24,24.3,0.14,565.04,0.54,25,0.0,566.5,0.0,60
2025-09-03 15:11:49.237,30.77,-15.72,-14.91,11.76,11.9,116.62,0.0,0.12,24.3,0.42,565.07,0.45,25,0.0,566.5,0.0,60
2025-09-03 15:11:49.288,30.77,-15.72,-14.91,11.76,11.9,116.62,0.0,0.12,24.3,0.42,565.0,0.72,25,0.0,566.5,0.0,60
2025-09-03 15:11:49.338,30.77,-15.72,-14.91,11.76,11.9,116.62,0.0,0.24,24.3,0.42,565.04,0.27,25,0.0,566.6,0.0,70
2025-09-03 15:11:49.389,30.77,-15.72,-14.91,11.76,11.9,116.62,0.0,0.24,24.3,0.14,565.04,0.72,25,0.0,566.6,0.0,60
2025-09-03 15:11:49.439,30.77,-15.72,-14.91,11.76,11.9,116.62,0.0,0.0,24.3,0.28,565.04,-0.63,25,0.0,566.6,0.0,60
2025-09-03 15:11:49.490,30.77,-15.72,-14.91,11.76,11.9,116.62,0.0,0.0,24.3,-0.14,565.0,-0.63,25,0.0,566.6,0.0,70
2025-09-03 15:11:49.541,30.77,-15.72,-14.91,11.76,11.9,116.62,0.0,0.0,24.3,0.0,564.88,0.54,25,0.0,566.6,0.0,70
2025-09-03 15:11:49.592,30.77,-15.72,-14.91,11.76,11.9,116.62,0.0,0.0,24.3,0.0,564.91,0.54,25,0.0,566.5,0.0,60
2025-09-03 15:11:49.643,30.77,-15.72,-14.91,11.76,11.9,116.62,0.0,0.0,24.3,0.0,564.88,0.45,25,0.0,566.5,0.0,60
2025-09-03 15:11:49.696,-3.93,-15.72,-14.91,11.76,22.8,223.44,0.0,0.24,24.3,-0.14,564.94,0.72,25,0.0,566.6,0.0,50
2025-09-03 15:11:49.747,-3.93,-15.72,-14.91,23.74,10.82,106.036,0.0,0.24,24.3,0.0,564.94,0.45,25,0.0,566.6,0.0,50
2025-09-03 15:11:49.797,-3.93,-15.72,-14.91,23.74,10.82,106.036,0.0,0.24,24.3,0.28,565.0,0.45,25,0.0,566.6,0.0,60
2025-09-03 15:11:49.847,-3.93,-15.72,-14.91,23.74,10.82,106.036,0.0,0.24,24.3,0.14,564.94,0.45,25,0.0,566.6,0.0,60
2025-09-03 15:11:49.898,-3.93,-15.72,-14.91,23.74,10.82,106.036,0.0,0.12,24.3,0.0,564.94,0.45,25,0.0,566.6,0.0,60
2025-09-03 15:11:49.948,-3.93,-15.72,-14.91,23.74,10.82,106.036,0.0,0.0,24.3,0.0,564.88,0.72,25,0.0,566.6,0.0,60
2025-09-03 15:11:49.999,-3.93,-15.72,-14.91,23.74,10.82,106.036,0.0,0.0,24.3,0.14,564.97,-0.63,25,0.0,566.6,0.0,60
2025-09-03 15:11:50.049,-3.93,-15.72,-14.91,23.74,10.82,106.036,0.0,0.0,24.3,0.14,564.97,-0.18,25,0.0,566.6,0.0,60
2025-09-03 15:11:50.100,-3.93,-15.72,-14.91,23.74,10.82,106.036,0.0,0.0,24.3,0.0,565.07,0.54,25,0.0,566.6,0.0,70
2025-09-03 15:11:50.150,-3.93,-15.72,-14.91,23.74,10.82,106.036,0.0,0.0,24.3,0.0,565.1,0.54,25,0.0,566.6,0.0,70
2025-09-03 15:11:50.200,-3.93,-15.72,-14.91,23.74,10.82,106.036,0.0,0.0,24.3,0.0,565.13,-0.81,25,0.0,566.6,0.0,60
2025-09-03 15:11:50.251,-3.93,-15.72,-14.91,23.74,10.82,106.036,0.0,0.36,24.3,0.0,565.07,-0.63,25,0.0,566.6,0.0,60
2025-09-03 15:11:50.301,-3.93,-15.72,-14.91,23.74,10.82,106.036,0.0,0.0,24.4,0.0,565.07,-0.9,25,0.0,566.6,0.0,60
2025-09-03 15:11:50.355,-3.93,-15.72,-14.91,23.74,10.82,106.036,0.0,0.12,24.4,0.0,565.04,-0.45,25,0.0,566.6,0.0,60
2025-09-03 15:11:50.409,-3.93,-15.72,-14.91,23.74,10.82,106.036,0.0,0.12,24.4,0.14,565.04,-0.18,25,0.0,566.6,0.0,60
2025-09-03 15:11:50.459,-3.93,-15.72,-14.91,23.69,10.87,106.526,0.0,0.12,24.4,0.0,565.19,-0.63,25,0.0,566.6,0.0,60
2025-09-03 15:11:50.510,-3.93,-15.72,-14.91,23.69,10.87,106.526,0.0,0.12,24.4,0.0,565.13,-0.63,25,0.0,566.6,0.0,60
2025-09-03 15:11:50.560,-3.93,-15.72,-14.91,23.69,10.87,106.526,0.0,0.0,24.4,0.28,565.1,-0.36,25,0.0,566.6,0.0,60
2025-09-03 15:11:50.611,-3.93,-15.72,-14.91,23.69,10.87,106.526,0.0,0.0,24.4,0.0,565.16,-0.54,25,0.0,566.6,0.0,70
2025-09-03 15:11:50.661,-3.93,-15.72,-14.91,23.69,10.87,106.526,0.0,0.0,24.4,0.0,565.19,-0.54,25,0.0,566.6,0.0,70
2025-09-03 15:11:50.711,-3.93,-15.72,-14.91,23.69,10.87,106.526,0.0,0.0,24.4,0.14,565.19,-0.81,25,0.0,566.6,0.0,60
2025-09-03 15:11:50.762,-3.93,-15.72,-14.91,23.69,10.87,106.526,0.0,0.0,24.4,0.14,565.19,-0.18,25,0.0,566.6,0.0,60
2025-09-03 15:11:50.812,-3.93,-15.72,-14.91,23.69,10.87,106.526,0.0,0.0,24.4,0.0,565.19,0.45,25,0.0,566.6,0.0,60
2025-09-03 15:11:50.863,-3.93,-15.72,-14.91,23.69,10.87,106.526,0.0,0.0,24.4,0.0,565.16,0.45,25,0.0,566.6,0.0,60
2025-09-03 15:11:50.913,-3.93,-15.72,-14.91,23.69,10.87,106.526,0.0,0.0,24.4,0.0,565.1,-0.54,25,0.0,566.6,0.0,70
2025-09-03 15:11:50.964,-3.93,-15.72,-14.91,23.69,10.87,106.526,0.0,0.24,24.4,0.0,565.13,-0.63,25,0.0,566.6,0.0,70
2025-09-03 15:11:51.014,-3.93,-15.72,-14.91,23.69,10.87,106.526,0.0,0.0,24.4,0.14,565.1,-0.45,25,0.0,566.6,0.0,80
2025-09-03 15:11:51.066,-3.93,-15.72,-14.91,23.69,10.87,106.526,0.0,0.0,24.4,0.0,565.1,-0.54,25,0.0,566.6,0.0,80
2025-09-03 15:11:51.117,-3.93,-3.43,1.77,23.65,18.06,176.988,0.0,0.0,24.4,0.0,565.07,-0.54,25,0.0,566.6,0.0,60
2025-09-03 15:11:51.169,-3.93,-3.43,1.77,23.65,18.06,176.988,0.0,0.0,24.4,-0.14,565.16,-0.54,25,0.0,566.6,0.0,60
2025-09-03 15:11:51.220,-3.93,-3.43,1.77,23.65,18.06,176.988,0.0,0.0,24.4,0.0,565.16,-0.63,25,0.0,566.6,0.0,60
2025-09-03 15:11:51.270,-3.93,-3.43,1.77,23.65,18.06,176.988,0.0,0.0,24.4,0.14,565.13,-0.81,25,0.0,566.6,0.0,60
2025-09-03 15:11:51.322,-3.93,-3.43,1.77,23.65,18.06,176.988,0.0,0.0,24.4,0.14,565.07,-0.54,25,0.0,566.6,0.0,60
2025-09-03 15:11:51.372,-3.93,-3.43,1.77,23.65,18.06,176.988,0.0,0.0,24.4,0.0,565.13,-0.9,25,0.0,566.6,0.0,60
2025-09-03 15:11:51.423,-3.93,-3.43,1.77,23.65,18.06,176.988,0.0,0.0,24.4,-0.14,565.13,0.54,25,0.0,566.6,0.0,60
2025-09-03 15:11:51.474,-3.93,-3.43,1.77,23.65,18.06,176.988,0.0,0.0,24.4,0.0,565.1,-0.9,25,0.0,566.6,0.0,60
2025-09-03 15:11:51.525,-3.93,-3.43,1.77,23.65,18.06,176.988,0.0,0.0,24.4,0.0,565.13,-0.9,25,0.0,566.6,0.0,70
2025-09-03 15:11:51.575,-3.93,-3.43,1.77,23.65,18.06,176.988,0.0,0.0,24.4,0.14,565.0,0.54,25,0.0,566.6,0.0,70
2025-09-03 15:11:51.630,-3.93,-3.43,1.77,23.65,18.06,176.988,0.0,0.0,24.4,-0.14,565.13,-0.54,25,0.0,566.6,0.0,70
2025-09-03 15:11:51.680,-3.93,-3.43,1.77,23.65,18.06,176.988,0.0,0.0,24.4,-0.14,565.13,-0.54,25,0.0,566.6,0.0,70
2025-09-03 15:11:51.734,-3.93,-3.43,1.77,23.65,18.06,176.988,0.0,0.0,24.4,-0.14,565.07,0.63,25,0.0,566.6,0.0,60
2025-09-03 15:11:51.784,-3.93,-3.43,-14.9,23.65,1.39,13.622,0.0,0.0,24.4,0.14,565.07,0.54,25,0.0,566.6,0.0,60
2025-09-03 15:11:51.835,-3.93,-3.43,-14.9,23.65,1.39,13.622,0.0,0.0,24.4,0.0,565.04,-0.36,25,0.0,566.6,0.0,60
2025-09-03 15:11:51.889,-3.93,-3.43,-14.9,23.65,1.39,13.622,0.0,0.12,24.4,0.14,565.13,-0.36,25,0.0,566.6,0.0,60
2025-09-03 15:11:51.940,-3.93,-3.43,-14.9,23.65,1.39,13.622,0.0,0.0,24.4,0.28,565.1,-0.81,25,0.0,566.6,0.0,70
2025-09-03 15:11:51.990,-3.93,-3.43,-14.9,23.65,1.39,13.622,0.0,0.0,24.4,0.14,565.1,-0.99,25,0.0,566.6,0.0,70
2025-09-03 15:11:52.041,-3.93,-3.43,-14.9,23.65,1.39,13.622,0.0,0.0,24.4,0.14,565.1,-0.36,25,0.0,566.6,0.0,70
2025-09-03 15:11:52.092,-3.93,-3.43,-14.9,23.65,1.39,13.622,0.0,0.0,24.4,-0.28,565.16,-0.54,25,0.0,566.5,0.0,60
2025-09-03 15:11:52.142,-3.93,-3.43,-14.9,23.65,1.39,13.622,0.0,0.0,24.4,0.0,565.16,-0.63,25,0.0,566.5,0.0,60
2025-09-03 15:11:52.194,-3.93,-3.43,-14.9,23.65,1.39,13.622,0.0,0.0,24.4,0.0,565.16,0.54,25,0.0,566.6,0.0,60
2025-09-03 15:11:52.245,-4.09,-3.43,-14.9,23.65,1.23,12.054,0.0,0.12,24.4,0.28,565.0,0.54,25,0.0,566.6,0.0,60
2025-09-03 15:11:52.295,-4.09,-5.51,-14.9,23.65,0.85,8.33,0.0,0.0,24.4,-0.14,565.04,-0.72,25,0.0,566.5,0.0,60
2025-09-03 15:11:52.346,-4.09,-5.51,-14.9,23.65,0.85,8.33,0.0,0.0,24.4,-0.14,565.04,0.18,25,0.0,566.5,0.0,60
2025-09-03 15:11:52.396,-4.09,-5.51,-14.9,23.65,0.85,8.33,0.0,0.0,24.4,0.0,565.07,0.81,25,0.0,566.6,0.0,60
2025-09-03 15:11:52.447,-4.09,-5.51,-14.9,23.65,0.85,8.33,0.0,0.0,24.3,0.0,565.07,0.63,25,0.0,566.6,0.0,60
2025-09-03 15:11:52.499,-4.09,-5.51,-14.9,23.65,0.85,8.33,0.0,0.0,24.3,0.14,564.94,1.08,25,0.0,566.6,0.0,60
2025-09-03 15:11:52.549,-4.09,-5.51,-14.9,23.65,0.85,8.33,0.0,0.0,24.3,0.28,564.91,0.27,25,0.0,566.6,0.0,60
2025-09-03 15:11:52.600,-4.09,-5.51,-14.9,23.65,0.85,8.33,0.0,0.12,24.3,0.14,564.91,0.27,25,0.0,566.6,0.0,60
2025-09-03 15:11:52.650,-4.09,-5.51,-14.9,23.65,0.85,8.33,0.0,0.12,24.3,0.0,564.85,0.45,25,0.0,566.6,0.0,60
2025-09-03 15:11:52.702,-4.09,-5.51,-14.9,23.65,0.85,8.33,0.0,0.0,24.3,0.0,564.81,0.36,25,0.0,566.6,0.0,60
2025-09-03 15:11:52.753,-4.09,-5.51,-14.9,23.65,0.85,8.33,0.0,0.0,24.3,0.0,564.85,0.54,25,0.0,566.6,0.0,60
2025-09-03 15:11:52.807,-4.09,-5.51,-14.9,23.65,0.85,8.33,0.0,0.0,24.3,0.0,564.85,-0.72,25,0.0,566.5,0.0,60
