Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Thrust (N),RPM168,Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-09-03 14:41:14.410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.51,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 14:41:14.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,-0.14,565.57,1.16760655071106,20,0.0,566.8,0.0,50
2025-09-03 14:41:14.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,565.57,1.0779050146195948,20,0.0,566.8,0.0,50
2025-09-03 14:41:14.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.14,565.57,0.808428760964696,20,0.0,566.8,0.0,50
2025-09-03 14:41:14.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,565.57,1.0779050146195948,20,0.0,566.8,0.0,50
2025-09-03 14:41:14.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.14,565.57,1.0779050146195948,20,0.0,566.8,0.0,60
2025-09-03 14:41:14.720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,565.57,0.808428760964696,20,0.0,566.8,0.0,60
2025-09-03 14:41:14.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,565.57,1.2575558503895272,20,0.0,566.8,0.0,50
2025-09-03 14:41:14.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,-0.14,565.57,0.6287779251947636,20,0.0,566.8,0.0,50
2025-09-03 14:41:14.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,565.54,0.44912708942483115,20,0.0,566.8,0.0,60
2025-09-03 14:41:14.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,565.54,1.1676684916078104,20,0.0,566.8,0.0,60
2025-09-03 14:41:14.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.28,565.57,0.808428760964696,20,0.0,566.8,0.0,60
2025-09-03 14:41:15.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.14,565.51,0.808428760964696,20,0.0,566.8,0.0,60
2025-09-03 14:41:15.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,565.48,0.5388953310974123,20,0.0,566.8,0.0,50
2025-09-03 14:41:15.130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,565.54,1.0777334859824395,20,0.0,566.8,0.0,50
2025-09-03 14:41:15.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,565.54,0.8083858788054071,20,0.0,566.8,0.0,60
2025-09-03 14:41:15.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.14,565.54,0.44910326600300393,20,0.0,566.8,0.0,50
2025-09-03 14:41:15.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.14,565.61,0.44915885398726724,20,0.0,566.8,0.0,50
2025-09-03 14:41:15.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,565.42,0.3592063778525565,20,0.0,566.8,0.0,60
2025-09-03 14:41:15.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,565.42,0.3592063778525565,20,0.0,566.8,0.0,60
2025-09-03 14:41:15.440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,-0.14,565.42,0.8082143501682522,20,0.0,566.8,0.0,60
2025-09-03 14:41:15.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,-0.14,565.32,0.3592063778525565,20,0.0,566.8,0.0,60
2025-09-03 14:41:15.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,21.4,-0.28,565.38,0.8080714096372896,20,0.0,566.8,0.0,60
