Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Thrust (N),RPM168, ESC_Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-09-03 15:08:43.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,565.26,0.0,0.0,0.0,566.6,0.0,50
2025-09-03 15:08:43.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.28,565.26,-0.72,25,0.0,566.6,0.0,50
2025-09-03 15:08:43.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.28,565.29,-0.36,25,0.0,566.6,0.0,60
2025-09-03 15:08:43.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,24.4,0.14,565.26,0.81,25,0.0,566.6,0.0,60
2025-09-03 15:08:43.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,24.4,-0.14,565.26,-0.63,25,0.0,566.6,0.0,60
2025-09-03 15:08:43.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,24.4,0.28,565.26,-0.54,25,0.0,566.6,0.0,60
2025-09-03 15:08:43.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.42,565.26,-0.54,25,0.0,566.6,0.0,60
2025-09-03 15:08:43.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,565.19,-0.72,25,0.0,566.6,0.0,60
2025-09-03 15:08:43.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,565.23,-0.72,25,0.0,566.6,0.0,60
2025-09-03 15:08:43.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,565.23,-0.99,25,0.0,566.6,0.0,60
2025-09-03 15:08:43.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,24.4,0.14,565.23,-0.72,25,0.0,566.6,0.0,60
2025-09-03 15:08:43.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,24.3,0.28,565.23,-0.54,25,0.0,566.6,0.0,60
2025-09-03 15:08:43.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.14,565.1,0.36,25,0.0,566.6,0.0,60
2025-09-03 15:08:43.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,565.1,0.36,25,0.0,566.6,0.0,60
2025-09-03 15:08:44.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.14,565.07,0.63,25,0.0,566.6,0.0,60
2025-09-03 15:08:44.106,1.26,0.0,0.0,0.0,1.26,12.348,0.0,0.0,24.3,0.14,565.16,-0.9,25,0.0,566.6,0.0,70
2025-09-03 15:08:44.156,1.26,0.0,0.0,0.0,1.26,12.348,0.0,0.0,24.3,0.28,565.26,-0.72,25,0.0,566.6,0.0,70
2025-09-03 15:08:44.207,1.26,0.0,0.0,0.0,1.26,12.348,0.0,0.0,24.3,0.28,565.29,-0.72,25,0.0,566.5,0.0,60
2025-09-03 15:08:44.257,1.26,0.0,1.8,0.0,3.06,29.988,0.0,0.12,24.3,0.0,565.32,-0.72,25,0.0,566.5,0.0,60
2025-09-03 15:08:44.308,1.26,0.0,1.8,0.0,3.06,29.988,0.0,0.12,24.3,0.0,565.32,-0.63,25,0.0,566.5,0.0,60
2025-09-03 15:08:44.358,1.26,0.0,1.8,0.0,3.06,29.988,0.0,0.12,24.3,0.14,565.23,-0.72,25,0.0,566.5,0.0,60
2025-09-03 15:08:44.409,1.26,0.0,1.8,0.0,3.06,29.988,0.0,0.0,24.3,0.14,565.35,-0.72,25,0.0,566.6,0.0,50
2025-09-03 15:08:44.459,1.26,0.0,1.8,0.0,3.06,29.988,0.0,0.0,24.3,0.14,565.26,-0.36,25,0.0,566.6,0.0,50
2025-09-03 15:08:44.514,1.26,0.0,1.8,0.0,3.06,29.988,0.0,0.12,24.3,0.14,565.19,0.27,25,0.0,566.6,0.0,60
2025-09-03 15:08:44.565,1.26,0.0,1.8,0.0,3.06,29.988,0.0,0.0,24.3,0.0,565.16,-0.9,25,0.0,566.6,0.0,60
2025-09-03 15:08:44.618,1.26,0.0,1.8,0.0,3.06,29.988,0.0,0.0,24.3,0.14,565.16,-0.45,25,0.0,566.6,0.0,60
2025-09-03 15:08:44.669,1.26,0.0,1.8,0.0,3.06,29.988,0.0,0.0,24.3,0.14,565.16,-0.63,25,0.0,566.6,0.0,60
2025-09-03 15:08:44.719,1.26,0.0,1.8,0.0,3.06,29.988,0.0,0.0,24.3,0.0,565.23,-0.81,25,0.0,566.6,0.0,60
2025-09-03 15:08:44.770,1.26,0.0,1.8,0.0,3.06,29.988,0.0,0.0,24.3,0.0,565.13,-0.81,25,0.0,566.6,0.0,60
2025-09-03 15:08:44.820,1.26,0.0,1.8,0.0,3.06,29.988,0.0,0.24,24.3,-0.28,565.16,-0.54,25,0.0,566.6,0.0,60
2025-09-03 15:08:44.871,1.26,0.0,1.8,0.0,3.06,29.988,0.0,0.0,24.3,-0.28,565.23,-0.72,25,0.0,566.6,0.0,60
