Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Thrust (N),RPM168, ESC_Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-09-03 16:31:10.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.31,0.0,23,0.0,565.6,0.0,60
2025-09-03 16:31:11.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.14,564.31,0.9,23,0.0,565.6,0.0,60
2025-09-03 16:31:11.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.14,564.24,0.72,23,0.0,565.5,0.0,50
2025-09-03 16:31:11.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.14,564.21,0.72,23,0.0,565.5,0.0,50
2025-09-03 16:31:11.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,-0.14,564.21,0.63,23,0.0,565.5,0.0,50
2025-09-03 16:31:11.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,23.4,0.0,564.15,0.45,23,0.0,565.5,0.0,50
2025-09-03 16:31:11.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,23.4,-0.28,564.15,0.45,23,0.0,565.6,0.0,60
2025-09-03 16:31:11.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,564.18,0.99,23,0.0,565.6,0.0,60
2025-09-03 16:31:11.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,564.18,0.45,23,0.0,565.5,0.0,60
2025-09-03 16:31:11.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,564.31,0.99,23,0.0,565.5,0.0,60
2025-09-03 16:31:11.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,23.4,0.28,564.28,0.72,23,0.0,565.5,0.0,60
2025-09-03 16:31:11.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,23.4,-0.14,564.28,0.81,23,0.0,565.6,0.0,60
2025-09-03 16:31:11.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,23.4,0.14,564.15,0.99,23,0.0,565.6,0.0,60
2025-09-03 16:31:11.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.14,564.31,0.99,23,0.0,565.6,0.0,60
2025-09-03 16:31:11.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,564.37,0.72,23,0.0,565.6,0.0,60
2025-09-03 16:31:11.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,564.4,1.17,23,0.0,565.5,0.0,60
2025-09-03 16:31:11.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,564.37,0.9,23,0.0,565.5,0.0,60
2025-09-03 16:31:11.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,564.37,0.99,23,0.0,565.5,0.0,60
2025-09-03 16:31:11.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,-0.28,564.4,0.72,23,0.0,565.5,0.0,50
2025-09-03 16:31:11.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,564.4,0.72,23,0.0,565.5,0.0,50
2025-09-03 16:31:12.010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,23.4,0.14,564.31,0.63,23,0.0,565.5,0.0,50
2025-09-03 16:31:12.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.14,564.31,0.72,23,0.0,565.5,0.0,60
2025-09-03 16:31:12.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,-0.14,564.24,0.63,23,0.0,565.5,0.0,60
2025-09-03 16:31:12.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,-0.14,564.31,0.81,23,0.0,565.5,0.0,50
2025-09-03 16:31:12.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.14,564.31,0.72,23,0.0,565.5,0.0,50
2025-09-03 16:31:12.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.28,564.31,0.72,23,0.0,565.6,0.0,50
2025-09-03 16:31:12.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.14,564.28,0.72,23,0.0,565.6,0.0,50
2025-09-03 16:31:12.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,564.28,0.72,23,0.0,565.5,0.0,60
2025-09-03 16:31:12.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,564.28,0.45,23,0.0,565.5,0.0,60
2025-09-03 16:31:12.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.14,564.21,0.45,23,0.0,565.6,0.0,60
2025-09-03 16:31:12.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,-0.14,564.21,-0.54,23,0.0,565.6,0.0,60
2025-09-03 16:31:12.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.28,564.12,0.36,23,0.0,565.6,0.0,50
2025-09-03 16:31:12.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,564.18,0.36,23,0.0,565.6,0.0,50
2025-09-03 16:31:12.670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,564.21,0.63,23,0.0,565.5,0.0,60
2025-09-03 16:31:12.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,23.4,0.0,564.18,0.81,23,0.0,565.5,0.0,60
2025-09-03 16:31:12.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,23.4,0.0,564.21,0.9,23,0.0,565.5,0.0,60
2025-09-03 16:31:12.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,-0.14,564.24,0.81,23,0.0,565.5,0.0,60
2025-09-03 16:31:12.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.28,564.24,0.9,23,0.0,565.5,0.0,60
2025-09-03 16:31:12.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,564.21,0.45,23,0.0,565.5,0.0,60
