Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM168, ESC_Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-09-03 15:01:16.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,565.38,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03 15:01:16.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.14,565.38,-0.9,25,0.0,566.6,0.0,60
2025-09-03 15:01:16.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.14,565.32,-0.9,25,0.0,566.6,0.0,60
2025-09-03 15:01:16.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.14,565.32,-0.54,25,0.0,566.6,0.0,60
2025-09-03 15:01:16.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.14,565.32,-0.72,25,0.0,566.6,0.0,60
2025-09-03 15:01:16.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.14,565.35,-0.72,25,0.0,566.7,0.0,60
2025-09-03 15:01:16.970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.14,565.23,0.54,25,0.0,566.7,0.0,60
2025-09-03 15:01:17.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.14,565.32,-0.72,25,0.0,566.6,0.0,50
2025-09-03 15:01:17.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,24.2,0.28,565.35,-0.45,25,0.0,566.6,0.0,50
2025-09-03 15:01:17.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,24.2,-0.28,565.42,-0.72,25,0.0,566.6,0.0,60
