Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Total Force (N),RPM168, ESC_Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-09-03 14:52:34.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,565.29,0.0,21,0.0,0.0,0.0,0.0
2025-09-03 14:52:34.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,565.32,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:34.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,565.29,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:34.656,0.0,0.0,62.7,-61.78,0.92,9.016,0.0,0.0,22.4,0.0,565.45,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:34.707,-13.48,75.54,62.7,-61.78,62.98,617.204,0.0,0.0,22.4,0.14,565.45,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:34.758,-13.48,75.54,62.7,-61.78,62.98,617.204,0.0,0.0,22.4,0.28,565.51,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:34.808,-13.48,75.54,62.7,-61.78,62.98,617.204,0.0,0.0,22.4,0.0,565.54,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:34.858,-13.48,75.54,62.7,-61.78,62.98,617.204,0.0,0.12,22.4,0.14,565.45,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:34.909,-13.48,75.54,62.7,-61.78,62.98,617.204,0.0,0.0,22.4,0.14,565.45,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:34.959,-13.48,75.54,62.7,-61.78,62.98,617.204,0.0,0.0,22.4,0.0,565.45,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:35.010,-13.48,75.54,62.7,-61.78,62.98,617.204,0.0,0.0,22.4,0.0,565.45,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:35.060,-13.48,75.54,62.7,-61.78,62.98,617.204,0.0,0.0,22.4,0.14,565.38,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:35.110,-13.48,75.54,62.7,-61.78,62.98,617.204,0.0,0.0,22.4,0.0,565.45,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:35.166,-13.48,75.54,62.7,-61.78,62.98,617.204,0.0,0.12,22.4,0.14,565.42,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:35.217,-13.48,75.54,62.7,-61.78,62.98,617.204,0.0,0.0,22.4,0.14,565.35,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:35.267,-13.52,75.54,62.7,-61.78,62.94,616.812,0.0,0.0,22.4,0.14,565.35,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:35.318,-13.52,75.54,62.77,-61.78,63.01,617.498,0.0,0.0,22.4,0.28,565.38,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:35.369,-13.52,75.57,62.77,-61.8,63.02,617.596,0.0,0.0,22.4,-0.14,565.38,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:35.419,-13.52,75.57,62.77,-61.8,63.02,617.596,0.0,0.0,22.4,0.0,565.38,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:35.470,-13.52,75.57,62.77,-61.8,63.02,617.596,0.0,0.12,22.4,0.28,565.42,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:35.521,-13.52,75.57,62.77,-61.8,63.02,617.596,0.0,0.0,22.4,0.0,565.45,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:35.571,-13.52,75.57,62.77,-61.8,63.02,617.596,0.0,0.0,22.4,0.0,565.51,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:35.621,-13.52,75.57,62.77,-61.8,63.02,617.596,0.0,0.0,22.5,0.0,565.48,0.0,21,0.0,566.8,0.0,10
2025-09-03 14:52:35.672,-13.52,75.57,62.77,-61.8,63.02,617.596,0.0,0.0,22.4,-0.14,565.48,0.0,21,0.0,566.8,0.0,10
2025-09-03 14:52:35.722,-13.52,75.57,62.77,-61.8,63.02,617.596,0.0,0.0,22.4,0.14,565.35,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:35.773,-13.52,75.57,62.77,-61.8,63.02,617.596,0.0,0.0,22.4,-0.14,565.38,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:35.823,-13.52,75.57,62.77,-61.8,63.02,617.596,0.0,0.0,22.4,0.0,565.42,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:35.874,-13.53,75.57,62.77,-61.8,63.01,617.498,0.0,0.0,22.4,0.28,565.38,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:35.925,-13.53,75.57,62.77,-61.8,63.01,617.498,0.0,0.12,22.4,0.28,565.38,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:35.975,-13.53,75.57,62.74,-61.8,62.98,617.204,0.0,0.0,22.4,0.0,565.38,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:36.026,-13.53,75.58,62.74,-61.82,62.97,617.106,0.0,0.0,22.4,0.14,565.38,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:36.076,-13.53,75.58,62.74,-61.82,62.97,617.106,0.0,0.12,22.4,0.0,565.42,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:36.127,-13.53,75.58,62.74,-61.82,62.97,617.106,0.0,0.12,22.4,0.0,565.38,0.0,21,0.0,566.8,0.0,10
2025-09-03 14:52:36.177,-13.53,75.58,62.74,-61.82,62.97,617.106,0.0,0.0,22.4,0.0,565.32,0.0,21,0.0,566.8,0.0,10
2025-09-03 14:52:36.228,-13.53,75.58,62.74,-61.82,62.97,617.106,0.0,0.0,22.4,0.0,565.35,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:36.278,-13.53,75.58,62.74,-61.82,62.97,617.106,0.0,0.0,22.4,-0.28,565.45,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:36.329,-13.53,75.58,62.74,-61.82,62.97,617.106,0.0,0.0,22.4,0.0,565.45,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:36.379,-13.53,75.58,62.74,-61.82,62.97,617.106,0.0,0.0,22.4,0.0,565.48,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:36.430,-13.53,75.58,62.74,-61.82,62.97,617.106,0.0,0.0,22.4,0.0,565.35,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:36.480,-13.49,75.58,62.74,-61.82,63.01,617.498,0.0,0.24,22.4,0.14,565.35,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:36.531,-13.49,75.58,62.74,-61.82,63.01,617.498,0.0,0.0,22.4,0.14,565.26,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:36.582,-13.49,75.58,62.74,-61.82,63.01,617.498,0.0,0.0,22.4,0.0,565.32,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:36.632,-13.49,75.58,62.75,-61.82,63.02,617.596,0.0,0.0,22.4,0.0,565.42,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:36.683,-13.49,75.55,62.75,-61.82,62.99,617.302,0.0,0.0,22.4,-0.14,565.42,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:36.733,-13.49,75.55,62.75,-61.83,62.98,617.204,0.0,0.0,22.4,0.14,565.38,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:36.784,-13.49,75.55,62.75,-61.83,62.98,617.204,0.0,0.0,22.4,0.0,565.35,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:36.834,-13.49,75.55,62.75,-61.83,62.98,617.204,0.0,0.0,22.4,0.28,565.26,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:36.885,-13.49,75.55,62.75,-61.83,62.98,617.204,0.0,0.0,22.4,0.28,565.26,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:36.935,-13.49,75.55,62.75,-61.83,62.98,617.204,0.0,0.0,22.4,0.14,565.38,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:36.985,-13.49,75.55,62.75,-61.83,62.98,617.204,0.0,0.0,22.4,0.0,565.38,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:37.036,-13.49,75.55,62.75,-61.83,62.98,617.204,0.0,0.12,22.4,0.0,565.38,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:37.086,-13.52,75.55,62.75,-61.83,62.95,616.91,0.0,0.12,22.4,0.0,565.45,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:37.137,-13.52,75.55,62.75,-61.83,62.95,616.91,0.0,0.0,22.4,0.14,565.48,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:37.188,-13.52,75.55,62.75,-61.83,62.95,616.91,0.0,0.0,22.4,0.14,565.45,0.0,21,0.0,566.7,0.0,0
2025-09-03 14:52:37.238,-13.52,75.55,62.75,-61.83,62.95,616.91,0.0,0.0,22.4,0.0,565.38,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:37.289,-13.52,75.55,62.8,-61.83,63.0,617.4,0.0,0.0,22.5,0.0,565.38,0.0,21,0.0,566.8,0.0,0
2025-09-03 14:52:37.339,-13.52,75.54,62.8,-61.83,62.99,617.302,0.0,0.0,22.5,0.0,565.42,0.0,21,0.0,566.8,0.0,0
