Timestamp,Thrust_0Deg (Kg),Thrust_90Deg (Kg),Thrust_180Deg (Kg),Thrust_270Deg (Kg),Total Weight (Kg),Thrust (N),RPM168, ESC_Torque (Nm)160,Motor Temp (°C)73,Current (A)32,Vdc (V)235,Vout(V)138,IGBT Temp(°C)74,RPM Command49,Battery_Volt(V)546,Battery_Bus_Volt(V)546,Battery_Power(W)546
2025-09-03 15:15:01.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.42,564.94,0.0,23,0.0,0.0,0.0,0.0
2025-09-03 15:15:01.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.42,565.04,0.0,23,0.0,566.6,0.0,0
2025-09-03 15:15:01.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,24.1,0.28,565.13,0.0,23,0.0,566.6,0.0,0
2025-09-03 15:15:01.987,0.77,0.0,0.0,0.0,0.77,7.546,0.0,0.0,24.1,0.0,565.04,0.0,23,0.0,566.6,0.0,0
2025-09-03 15:15:02.038,0.77,0.0,0.0,0.0,0.77,7.546,0.0,0.0,24.1,0.14,565.04,0.0,23,0.0,566.6,0.0,0
2025-09-03 15:15:02.088,0.77,0.0,1.34,0.0,2.11,20.678,0.0,0.0,24.1,0.14,564.97,0.0,23,0.0,566.6,0.0,0
2025-09-03 15:15:02.139,0.77,0.0,1.34,0.0,2.11,20.678,0.0,0.0,24.1,0.42,565.07,0.0,23,0.0,566.6,0.0,0
2025-09-03 15:15:02.190,0.77,0.0,1.34,0.0,2.11,20.678,0.0,0.0,24.1,0.14,565.19,0.0,23,0.0,566.6,0.0,10
2025-09-03 15:15:02.241,0.77,0.0,1.34,0.0,2.11,20.678,0.0,0.0,24.1,0.14,565.13,0.0,23,0.0,566.6,0.0,10
2025-09-03 15:15:02.293,0.77,0.0,1.34,0.0,2.11,20.678,0.0,0.0,24.1,-0.14,565.1,0.0,23,0.0,566.6,0.0,10
2025-09-03 15:15:02.345,0.77,0.0,1.34,0.0,2.11,20.678,0.0,0.0,24.1,0.14,565.1,0.0,23,0.0,566.6,0.0,0
2025-09-03 15:15:02.395,0.77,-1.41,1.34,0.12,0.82,8.036,0.0,0.0,24.1,-0.14,565.04,0.0,23,0.0,566.6,0.0,0
2025-09-03 15:15:02.446,0.77,-1.41,1.34,0.12,0.82,8.036,0.0,0.0,24.1,-0.28,564.97,0.0,23,0.0,566.6,0.0,0
2025-09-03 15:15:02.497,0.77,-1.41,1.34,0.12,0.82,8.036,0.0,0.0,24.1,0.14,564.91,0.0,23,0.0,566.6,0.0,0
2025-09-03 15:15:02.547,0.77,-1.41,1.34,0.12,0.82,8.036,0.0,0.0,24.0,-0.14,565.04,0.0,23,0.0,566.6,0.0,10
2025-09-03 15:15:02.602,0.77,-1.41,1.34,0.12,0.82,8.036,0.0,0.0,24.1,-0.14,565.07,0.0,23,0.0,566.6,0.0,10
2025-09-03 15:15:02.653,0.77,-1.41,1.34,0.12,0.82,8.036,0.0,0.24,24.1,0.0,565.1,0.0,23,0.0,566.6,0.0,0
